#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 20546019, SEN S/N: 20546019, LBL: Temperature, -UV)","Intensity, Lux (LGR S/N: 20546019, SEN S/N: 20546019, LBL: Light Intensity, -UV)"
2063,3/24/19 13:30,55.425,121245.2
2064,3/24/19 14:00,53.906,148801
2065,3/24/19 14:30,51.72,137778.7
2066,3/24/19 15:00,48.023,115734.1
2067,3/24/19 15:30,41.458,85422.8
2068,3/24/19 16:00,38.046,57867
2069,3/24/19 16:30,22.525,4305.6
2070,3/24/19 17:00,17.665,3272.2
2071,3/24/19 17:30,14.709,2238.9
2072,3/24/19 18:00,11.916,462.9
2073,3/24/19 18:30,9.866,0
2074,3/24/19 19:00,10.161,0
2075,3/24/19 19:30,9.768,0
2076,3/24/19 20:00,9.275,0
2077,3/24/19 20:30,8.779,0
2078,3/24/19 21:00,7.983,0
2079,3/24/19 21:30,7.381,0
2080,3/24/19 22:00,6.978,0
2081,3/24/19 22:30,6.978,0
2082,3/24/19 23:00,6.166,0
2083,3/24/19 23:30,5.86,0
2084,3/25/19 0:00,5.962,0
2085,3/25/19 0:30,5.141,0
2086,3/25/19 1:00,4.207,0
2087,3/25/19 1:30,4.415,0
2088,3/25/19 2:00,4.102,0
2089,3/25/19 2:30,4.519,0
2090,3/25/19 3:00,4.727,0
2091,3/25/19 3:30,3.893,0
2092,3/25/19 4:00,3.893,0
2093,3/25/19 4:30,3.998,0
2094,3/25/19 5:00,4.311,0
2095,3/25/19 5:30,4.311,161.5
2096,3/25/19 6:00,4.102,2411.1
2097,3/25/19 6:30,5.244,8611.2
2098,3/25/19 7:00,11.236,37200.2
2099,3/25/19 7:30,14.517,18600.1
2100,3/25/19 8:00,17.189,37200.2
2101,3/25/19 8:30,31.983,121245.2
2102,3/25/19 9:00,39.05,132267.5
2103,3/25/19 9:30,44.089,176356.7
2104,3/25/19 10:00,48.155,209423.6
2105,3/25/19 10:30,52.293,231468.2
2106,3/25/19 11:00,55.271,231468.2
2107,3/25/19 11:30,57.806,242490.5
2108,3/25/19 12:00,58.797,231468.2
2109,3/25/19 12:30,59.471,231468.2
2110,3/25/19 13:00,58.63,209423.6
2111,3/25/19 13:30,58.63,176356.7
2112,3/25/19 14:00,57.481,121245.2
2113,3/25/19 14:30,54.659,99200.7
2114,3/25/19 15:00,50.18,110223
2115,3/25/19 15:30,44.089,85422.8
2116,3/25/19 16:00,39.05,57867
2117,3/25/19 16:30,23.773,4650
2118,3/25/19 17:00,18.331,3616.7
2119,3/25/19 17:30,14.709,2411.1
2120,3/25/19 18:00,12.401,538.2
2121,3/25/19 18:30,11.334,0
2122,3/25/19 19:00,10.553,0
2123,3/25/19 19:30,9.669,0
2124,3/25/19 20:00,9.275,0
2125,3/25/19 20:30,8.978,0
2126,3/25/19 21:00,8.182,0
2127,3/25/19 21:30,7.983,0
2128,3/25/19 22:00,7.179,0
2129,3/25/19 22:30,7.079,0
2130,3/25/19 23:00,6.471,0
2131,3/25/19 23:30,5.655,0
2132,3/26/19 0:00,5.552,0
2133,3/26/19 0:30,4.831,0
2134,3/26/19 1:00,4.831,0
2135,3/26/19 1:30,5.244,0
2136,3/26/19 2:00,5.757,0
2137,3/26/19 2:30,6.37,0
2138,3/26/19 3:00,6.877,0
2139,3/26/19 3:30,6.674,0
2140,3/26/19 4:00,5.655,0
2141,3/26/19 4:30,5.757,0
2142,3/26/19 5:00,5.244,0
2143,3/26/19 5:30,5.037,107.6
2144,3/26/19 6:00,4.934,3100
2145,3/26/19 6:30,6.166,10677.8
2146,3/26/19 7:00,10.846,31689.1
2147,3/26/19 7:30,15.951,24800.2
2148,3/26/19 8:00,20.424,34444.7
2149,3/26/19 8:15,,
2150,3/26/19 8:15,,
